operateur;annee;filiere;code_categorie_consommation;libelle_categorie_consommation;code_grand_secteur;libelle_grand_secteur;code_naf;libelle_secteur_naf2;conso;pdl;indqual;nombre_mailles_secretisees;code_region;libelle_region
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";1109983.981;8000;0.955;0;76;Occitanie
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;304839.3015;1193;0.971;0;76;Occitanie
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;86;Activités pour la santé humaine;549518.7421;718;0.991;0;76;Occitanie
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;68402.83692;482;0.936;0;76;Occitanie
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;90;Activités créatives, artistiques et de spectacle;11894.67657;75;0.976;0;76;Occitanie
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;91;Bibliothèques, archives, musées et autres activités culturelles;20945.32272;68;0.979;0;76;Occitanie
Enedis;2018;Electricité;PRO;Petits professionels;I;Industrie;;0;252309.0235;24551;0.536;0;76;Occitanie
Enedis;2018;Electricité;PRO;Petits professionels;T;Tertiaire;;0;2861500.333;319845;0.558;0;76;Occitanie
Enedis;2018;Electricité;ENT;Entreprises;A;Agriculture;3;0;8171.928861;18;0.967;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;280445.3203;182;0.997;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;14;Industrie de l'habillement;10738.31948;75;0.937;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;267446.2143;167;0.996;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;18;Imprimerie et reproduction d'enregistrements;99842.50401;257;0.981;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;19;Cokéfaction et raffinage;15638.65172;16;0.996;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;20;Industrie chimique;473956.4003;249;0.997;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;334306.5934;83;0.998;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;209268.0042;251;0.993;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;30;Fabrication d'autres matériels de transport;32870.78956;41;0.989;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;32;Autres industries manufacturières;229733.5651;210;0.991;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;33;Réparation et installation de machines et d'équipements;10896.96552;89;0.944;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;43;Travaux de construction spécialisés;152959.6085;2150;0.926;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;7;0;60.58179175;1;0.961;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;183089.0701;1589;0.933;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;606967.5861;1586;0.986;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;50;Transports par eau;589.3340664;9;0.894;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;53;Activités de poste et de courrier;32518.1471;167;0.982;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;59;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";40412.1374;102;0.969;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;69;Activités juridiques et comptables;15200.76762;222;0.888;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";78734.8554;444;0.953;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;73;Publicité et études de marché;7311.043329;57;0.94;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;74;Autres activités spécialisées, scientifiques et techniques;9248.481723;76;0.93;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;77;Activités de location et location-bail;27073.17178;243;0.94;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;80;Enquêtes et sécurité;4849.893564;27;0.923;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;90;Activités créatives, artistiques et de spectacle;25428.02065;144;0.972;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;92;Organisation de jeux de hasard et d'argent;25313.87579;34;0.969;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;71180.14738;353;0.97;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;99;Activités des organisations et organismes extraterritoriaux;32486.38973;153;0.955;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;PRO;Petits professionels;A;Agriculture;;0;371612.5448;34806;0.478;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;PRO;Petits professionels;I;Industrie;;0;370919.3076;35440;0.502;0;84;Auvergne-Rhône-Alpes
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;515202.0748;1500;0.975;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;99080.80646;167;0.994;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;77315.13472;33;0.996;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;91820.34883;96;0.993;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;27040.58943;17;0.997;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;22570.91399;34;0.989;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;20779.54589;80;0.973;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;33;Réparation et installation de machines et d'équipements;1734.816856;22;0.943;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;104291.7438;600;0.982;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;42;Génie civil;44949.18596;285;0.979;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;37;Collecte et traitement des eaux usées;84017.3703;90;0.99;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;39;Dépollution et autres services de gestion des déchets;275.5627481;9;0.946;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;102401.2346;899;0.926;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;50;Transports par eau;14361.20173;18;0.991;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;448638.3272;605;0.99;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;53;Activités de poste et de courrier;33546.35632;187;0.97;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;59;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";25067.85129;66;0.976;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;65;Assurance;11294.53133;96;0.929;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;69;Activités juridiques et comptables;7516.631309;104;0.914;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";262171.4383;1058;0.964;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";69124.24974;247;0.97;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;80684.42758;90;0.991;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;78;Activités liées à l'emploi;5660.561311;11;0.98;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;81;Services relatifs aux bâtiments et aménagement paysager;22135.98836;154;0.932;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;289533.7984;1056;0.973;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;86;Activités pour la santé humaine;546499.8647;552;0.993;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;65715.26316;426;0.941;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;92;Organisation de jeux de hasard et d'argent;41565.08283;25;0.996;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;94;Activités des organisations associatives;71018.76991;507;0.943;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;39931.96505;261;0.969;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;99;Activités des organisations et organismes extraterritoriaux;9492.223209;110;0.931;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;PRO;Petits professionels;I;Industrie;;0;232927.911;21477;0.548;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;PRO;Petits professionels;X;Secteur Inconnu;;0;677916.0753;92347;0.585;0;93;Provence-Alpes-Côte d'Azur
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;20;Industrie chimique;7920.534833;2;1.0;0;Fr;Non affecté à une région
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;4683.990167;2;1.0;0;Fr;Non affecté à une région
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;30;Fabrication d'autres matériels de transport;8090.036167;1;1.0;0;Fr;Non affecté à une région
Enedis;2018;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;181972.0864;9;1.0;0;Fr;Non affecté à une région
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;47;Commerce de détail, à l'exception des automobiles et des motocycles;9.702833333;1;1.0;0;Fr;Non affecté à une région
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";279.4974083;1;0.897;0;Fr;Non affecté à une région
Enedis;2018;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";107.7184765;1;0.0;0;Fr;Non affecté à une région
Enedis;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;0.0;0;0.0;1;Fr;Non affecté à une région
Energie développement services du Briançonnais;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;40172.0;246;0.0;0;93;Provence-Alpes-Côte d'Azur
Energie développement services du Briançonnais;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;53158.0;11588;0.0;0;93;Provence-Alpes-Côte d'Azur
Energie et services de Seyssel;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;557.0;19;0.0;0;84;Auvergne-Rhône-Alpes
Energie et services de Seyssel;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;206238.0;29456;0.0;0;84;Auvergne-Rhône-Alpes
Energie Pays Toy;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;2149.0;320;0.0;0;76;Occitanie
Energie Pays Toy;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;10214.0;3023;0.0;0;76;Occitanie
Energies-services Sainte Marie aux Chênes;2018;Electricité;ENT_PRO;0;I;Industrie;;0;16959.038;7;0.95;0;44;Grand Est
Energies et services Creutzwald;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;13861.646;42;0.95;0;44;Grand Est
Energies et services d'Hagondange;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;6351.166;29;0.95;0;44;Grand Est
Energies et services Hombourg-Haut;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;1551.148;10;0.95;0;44;Grand Est
Energies et Services Sarre-Union;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;5605.91;1428;0.95;0;44;Grand Est
Energies et services Schoeneck;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;3458.592;12;0.95;0;44;Grand Est
Energies et Services ville d'Amneville;2018;Electricité;ENT_PRO;0;I;Industrie;;0;133.791;1;0.95;0;44;Grand Est
Energies et Services ville d'Amneville;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;25548.953;5844;0.95;0;44;Grand Est
Energies Services Lannemezan;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;90029.0;75;0.0;0;76;Occitanie
Energies Services Lannemezan;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;18400.0;4166;0.0;0;76;Occitanie
Energies Services Lavaur;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;33043.0;6137;0.0;0;76;Occitanie
Energis;2018;Electricité;ENT_PRO;0;I;Industrie;;0;80908.0;159;0.0;0;44;Grand Est
Energis;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;5484.0;446;0.0;0;44;Grand Est
Energis;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;24613.0;8269;0.0;0;44;Grand Est
Gascogne Energies Services;2018;Electricité;ENT_PRO;0;I;Industrie;;0;7475.0;62;0.0;0;75;Nouvelle-Aquitaine
Gascogne Energies Services;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;14640.0;3771;0.0;0;75;Nouvelle-Aquitaine
Gazelec de Péronne;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;16992.0;4701;0.0;0;32;Hauts-de-France
Gedia;2018;Electricité;ENT_PRO;0;I;Industrie;;0;35070.806;55;0.95;0;24;Centre-Val de Loire
Gedia;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;13211.463;111;0.95;0;24;Centre-Val de Loire
Gedia;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;74774.033;16177;0.95;0;24;Centre-Val de Loire
GÉRÉDIS;2018;Electricité;ENT_PRO;0;I;Industrie;;0;503560.509;532;0.95;0;75;Nouvelle-Aquitaine
GÉRÉDIS;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;252297.475;1096;0.95;0;75;Nouvelle-Aquitaine
Gignac Energie;2018;Electricité;ENT_PRO;0;A;Agriculture;;0;25877.0;3819;0.0;0;76;Occitanie
Régie communale d'électricité de Gattieres;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;3545.0;15;0.0;0;93;Provence-Alpes-Côte d'Azur
Régie communale de distribution d'électricité et d'eau Mitry Mory;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;1352.029;7;0.95;0;11;Île-de-France
Régie communale du câble et d'électricité de Montataire;2018;Electricité;ENT_PRO;0;I;Industrie;;0;173.0;1;0.0;0;32;Hauts-de-France
Régie communale du câble et d'électricité de Montataire;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;17822.0;65;0.0;0;32;Hauts-de-France
Régie communale du câble et d'électricité de Montataire;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;24574.0;5937;0.0;0;32;Hauts-de-France
Régie d'électricité d'Aigueblanche;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;4476.0;217;0.0;0;84;Auvergne-Rhône-Alpes
Régie d'électricité d'Elbeuf;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;652.877;6;0.95;0;28;Normandie
Régie d'électricité d'Elbeuf;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;12441.586;71;0.95;0;28;Normandie
Régie d'électricité de Bitche;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;14377.179;63;0.95;0;44;Grand Est
Régie d'électricité de Saint-Quirc;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;138.0;43;0.0;0;76;Occitanie
Régie d'électricité de Tours en Savoie;2018;Electricité;ENT_PRO;0;I;Industrie;;0;2201.0;11;0.0;0;84;Auvergne-Rhône-Alpes
Régie d'électricité de Tours en Savoie;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;108.0;17;0.0;0;84;Auvergne-Rhône-Alpes
Régie d'électricité de Tours en Savoie;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;3016.0;508;0.0;0;84;Auvergne-Rhône-Alpes
Régie d'électricité du syndicat du sud de La Réole;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;1647.0;158;0.0;0;75;Nouvelle-Aquitaine
Régie de Saint Paul Cap de Joux;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;575.0;55;0.0;0;76;Occitanie
Régie du syndicat intercommunal d'électricité de la vallée de Thônes;2018;Electricité;ENT_PRO;0;I;Industrie;;0;40761.0;80;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Bonneval-sur-Arc;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;3763.0;330;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Bozel;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;5059.0;210;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Bozel;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;9796.0;1528;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de La Cabanasse;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;779.0;4;0.0;0;76;Occitanie
Régie électrique de La Chapelle;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;74.0;7;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2018;Electricité;ENT_PRO;0;I;Industrie;;0;0.0;0;0.0;1;84;Auvergne-Rhône-Alpes
Régie électrique de Sainte-Foy-Tarentaise;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;1543.0;6;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Villaroger;2018;Electricité;ENT_PRO;0;I;Industrie;;0;135.0;3;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique de Villaroger;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;286.0;37;0.0;0;84;Auvergne-Rhône-Alpes
Régie électrique municipale de Fontpedrouse;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;1352.0;291;0.0;0;76;Occitanie
Régie municipale d'électricité d'Arignac;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;388.0;45;0.0;0;76;Occitanie
Régie municipale d'électricité de Clouange;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;983.165;10;0.95;0;44;Grand Est
Régie municipale d'électricité de Clouange;2018;Electricité;ENT_PRO;0;X;Secteur Inconnu;;0;1998.041;7;0.95;0;44;Grand Est
Régie municipale d'électricité de Clouange;2018;Electricité;RES;Résidentiel;R;Résidentiel;;0;8586.472;2296;0.95;0;44;Grand Est
Régie municipale d'électricité de Dalou;2018;Electricité;ENT_PRO;0;T;Tertiaire;;0;81.0;6;0.0;0;76;Occitanie
